time_index,normal_p05,normal_p50,normal_p95,normal_reference_00,normal_reference_01,normal_reference_02,normal_reference_03,normal_reference_04,normal_reference_05,normal_reference_06,normal_reference_07,normal_reference_08,normal_reference_09,normal_reference_10,normal_reference_11,normal_reference_12,normal_reference_13,normal_reference_14,normal_reference_15,normal_reference_16,normal_reference_17,normal_reference_18,normal_reference_19
0,-12.33750033378601,2.365000009536743,35.66999816894531,-12.270000457763672,3.0299999713897705,-8.25,15.40999984741211,2.690000057220459,39.9900016784668,-2.819999933242798,0.7799999713897705,-6.159999847412109,14.079999923706055,13.279999732971191,31.209999084472656,16.389999389648438,11.84000015258789,34.41999816894531,17.290000915527344,-7.730000019073486,7.090000152587891,-4.570000171661377,2.0399999618530273
1,-14.734213348357908,4.531129029489333,36.03695637949052,-12.169999722511537,4.171935558319092,2.3856451319109997,36.444194916755926,-33.58564607558712,35.90121020040205,1.7403225283468924,1.6684677898883815,2.2483871271533347,30.092903214116248,-1.3706451255467629,-22.42685422589702,23.393468072337487,26.375161755469538,39.9900016784668,32.60354860367313,-1.032096755120063,20.188629304209066,-0.530887116948443,4.890322500659574
2,-11.776693524852876,14.026694220881307,37.772661801307436,-9.297096806187783,-19.215483680848152,11.2229033747027,9.994193784652218,-21.052579879760742,34.471127971526116,1.7080644715216853,9.869677412894461,3.384677340907435,37.5450001993487,9.549032026721584,39.9900016784668,35.286129490021736,28.40677390560027,14.655323520783451,5.62290330086985,10.131613116110524,26.13419418950235,-0.3841935533189003,20.16516165579519
3,-20.602741879801595,19.741612618728993,38.82328732552067,0.18790323503555867,16.537742583982403,31.68145205897669,39.9900016784668,14.075806556209441,14.192015694033714,-15.255160670126637,29.886936887618027,18.752903049991968,20.730322187466015,18.020161382613644,21.212660774107906,7.783871527641065,-26.170645898388276,-33.212984946466264,-18.746773873606035,18.101935986549623,-9.290886871276363,0.10637100906141336,25.50419327520555
4,-23.467097313173355,15.074999978465419,35.13750036301151,9.640645150215395,30.786774543023885,38.88967612481886,13.21064453740274,17.95967698866321,2.9261289873430805,-6.232580538718932,34.399678999377834,18.709354277580015,-17.37741928715859,18.19999977850145,3.2890321593130802,-29.615806702644594,-22.10354928047426,-9.586774487649247,16.9393554195281,9.443225491431459,-9.345161437988281,12.833870949283723,18.237741593391664
5,-21.308891276198054,7.652338815312232,33.87276266467186,4.910322508504312,7.152258196184712,14.089838166390736,8.682903166740173,7.421613041431671,0.6708870895447266,33.15580675678868,27.221693961851074,7.883064589192794,-18.738629098861455,8.059677193241736,5.6115321766945625,6.432338624231272,26.03645189346806,29.02443472031624,17.608386778062393,10.118225601411636,-9.901371040651876,21.53693614467498,0.7374197744554182
6,-19.73907263048233,2.323306456688905,27.313023817154672,-0.6609677422431213,13.667096599455801,-10.642741926254764,5.597096720049457,-1.78290327133671,-2.0920967209723687,28.862258295859053,10.718064369693886,-5.407258133734424,15.506290597300346,-4.961290451788132,3.96951618502217,13.729515875539477,1.1067742378480845,21.598386441507653,-1.991612988133595,-0.9293547368818678,-9.798870548125237,-1.0580642069539659,6.9812902942780655
7,-17.516753231806145,-3.3555644654458567,22.833910811331965,-4.2777418667270295,6.680322677858417,16.689113501579516,-5.922580549793859,-5.63903215623671,-1.3761289879198995,9.565483647008096,-16.337016428670566,-9.367499674520184,21.23411258574455,-9.89870943561677,-1.6936289908424493,-9.268790218137928,-6.806129086402155,3.7695968064569656,-12.836774087721302,-4.082419349301246,-9.705564437373992,-16.517176541589926,-2.628709581590467
8,-10.193548348642164,-3.94790317550782,20.842983661159394,-4.276451603058846,0.21290325349377004,29.029677544870683,-4.156774197855303,-7.453871188625212,1.7035483737145707,10.790967848993116,19.960322287774854,-11.516451281885946,11.981612482378562,-8.018064114355276,-3.053870970203028,-5.12387086499122,-4.444515981981832,-3.3632258907441166,-6.765161237409038,-6.885484018633438,-9.75258070422757,-4.443226006723218,-5.501290229059035
9,-13.42110906012595,-3.4263709081757443,24.373528584357246,-1.0177419459627541,-4.558064337699635,22.65137114063388,-2.1822579983742023,-7.8345163099227415,2.852096744122044,2.0264516492043834,31.172419163488556,-9.743871319678526,-4.894354987529018,-3.2606451434473853,-10.757177860506117,-2.8210483289534083,-0.37548388781086367,-10.958306666343432,-2.075806517754833,-9.928548143756014,-9.830806686032203,-7.46685479148742,-5.446128999033283
